Date,PM10 ( µg/m3 ),CO ( µg/m3 ),NO2 ( µg/m3 ),NOX ( µg/m3 )
2020-06-07 10:00:56,0.0,320.19,47.37,64.35
2020-06-07 11:00:56,0.0,279.57,47.43,62.2
2020-06-07 12:00:56,0.0,257.4,55.47,67.0
2020-06-07 13:00:56,0.0,358.22,60.45,76.83
2020-06-07 14:00:56,0.0,369.07,45.45,58.39
2020-06-07 15:00:56,0.0,323.69,42.37,53.72
2020-06-07 16:00:56,0.0,316.48,38.3,54.64
2020-06-07 17:00:56,0.0,380.8,60.65,73.09
2020-06-07 18:00:56,0.0,443.92,78.46,94.42
2020-06-07 19:00:56,0.0,336.0,64.36,77.44
2020-06-07 20:00:56,0.0,544.14,86.79,101.06
2020-06-07 21:00:56,0.0,724.92,200.3,206.06
2020-06-07 22:00:56,0.0,901.49,153.99,159.84
2020-06-07 23:00:56,0.0,987.11,119.15,124.55
2020-06-08 00:00:56,0.0,772.39,86.11,93.89
2020-06-08 01:00:56,0.0,433.48,77.28,84.73
2020-06-08 02:00:56,0.0,464.89,85.13,92.99
2020-06-08 03:00:56,0.0,470.82,89.81,97.14
2020-06-08 04:00:56,0.0,467.66,94.84,102.07
2020-06-08 05:00:56,0.0,517.63,99.03,108.46
2020-06-08 06:00:56,0.0,443.11,80.08,88.22
2020-06-08 07:00:56,0.0,347.1,66.81,78.64
2020-06-08 08:00:56,0.0,256.71,44.42,54.24
2020-06-08 09:00:56,0.0,155.0,57.16,73.6
2020-06-08 10:00:56,0.0,232.55,144.07,194.82
2020-06-08 11:00:56,0.0,143.8,131.21,171.67
2020-06-08 12:00:56,0.0,14.82,78.26,98.58
2020-06-08 13:00:56,0.0,329.57,71.11,90.1
2020-06-08 14:00:56,0.0,326.53,66.68,85.26
2020-06-08 15:00:56,0.0,194.65,69.34,85.07
2020-06-08 16:00:56,0.0,211.89,75.89,88.97
2020-06-08 17:00:56,0.0,236.48,76.43,92.85
2020-06-08 18:00:56,0.0,372.54,84.95,95.73
2020-06-08 19:00:56,0.0,451.99,110.76,127.48
2020-06-08 20:00:56,0.0,408.77,110.8,119.83
2020-06-08 21:00:56,0.0,466.18,95.37,104.01
2020-06-08 22:00:56,0.0,448.15,78.12,85.94
2020-06-08 23:00:56,0.0,391.22,51.4,64.16
2020-06-09 00:00:56,0.0,400.58,59.41,66.72
2020-06-09 01:00:56,0.0,373.6,49.84,59.05
2020-06-09 02:00:56,0.0,419.24,40.03,49.2
2020-06-09 03:00:56,0.0,430.18,42.27,54.79
2020-06-09 04:00:56,0.0,440.89,32.0,46.56
2020-06-09 05:00:56,0.0,544.29,67.95,79.47
2020-06-09 06:00:56,0.0,969.27,200.35,219.14
2020-06-09 07:00:56,0.0,77.44,155.93,191.49
2020-06-09 08:00:56,0.0,0.0,96.03,116.36
2020-06-09 09:00:56,0.0,21.35,108.36,136.7
2020-06-09 10:00:56,0.0,10.95,171.17,231.38
2020-06-09 11:00:56,0.0,95.57,230.45,326.56
2020-06-09 12:00:56,0.0,0.0,135.21,162.14
2020-06-09 13:00:56,0.0,315.17,90.63,100.99
2020-06-09 14:00:56,0.0,381.61,132.37,150.18
2020-06-09 15:00:56,0.0,369.51,115.59,128.68
2020-06-09 16:00:56,0.0,417.21,165.36,175.73
2020-06-09 17:00:56,0.0,390.74,105.24,117.59
2020-06-09 18:00:56,0.0,223.86,25.91,39.87
2020-06-09 19:00:56,0.0,446.14,20.82,35.43
2020-06-09 20:00:56,0.0,518.21,19.41,32.44
2020-06-09 21:00:56,0.0,575.47,18.18,32.63
2020-06-09 22:00:56,0.0,643.77,23.17,31.68
2020-06-09 23:00:56,0.0,690.53,21.92,33.12
2020-06-10 00:00:56,0.0,675.22,18.65,29.33
2020-06-10 01:00:56,0.0,376.41,20.39,39.31
2020-06-10 02:00:56,0.0,376.39,19.98,36.63
2020-06-10 03:00:56,0.0,372.42,24.52,35.6
2020-06-10 04:00:56,0.0,393.69,27.24,42.46
2020-06-10 05:00:56,0.0,421.75,24.9,34.48
2020-06-10 06:00:56,0.0,404.28,22.58,34.45
2020-06-10 07:00:56,0.0,347.43,26.61,35.77
2020-06-10 08:00:56,0.0,379.78,30.6,43.2
2020-06-10 09:00:56,0.0,348.62,23.7,37.07
2020-06-10 10:00:56,0.0,864.59,188.57,0.0
2020-06-10 11:00:56,0.0,726.4,200.03,318.19
2020-06-10 12:00:56,0.0,0.0,0.0,0.0
2020-06-10 13:00:56,0.0,0.0,0.0,0.0
2020-06-10 14:00:56,0.0,0.0,0.0,0.0
2020-06-10 15:00:56,0.0,0.0,0.0,0.0
2020-06-10 16:00:56,0.0,0.0,0.0,0.0
2020-06-10 17:00:56,0.0,0.0,0.0,0.0
2020-06-10 18:00:56,0.0,0.0,0.0,0.0
2020-06-10 19:00:56,0.0,0.0,0.0,0.0
2020-06-10 20:00:56,0.0,0.0,0.0,0.0
2020-06-10 21:00:56,0.0,0.0,0.0,0.0
2020-06-10 22:00:56,0.0,0.0,0.0,0.0
2020-06-10 23:00:56,0.0,0.0,0.0,0.0
2020-06-11 00:00:56,0.0,0.0,0.0,0.0
2020-06-11 01:00:56,0.0,0.0,0.0,0.0
2020-06-11 02:00:56,0.0,0.0,0.0,0.0
2020-06-11 03:00:56,0.0,0.0,0.0,0.0
2020-06-11 04:00:56,0.0,0.0,0.0,0.0
2020-06-11 05:00:56,0.0,0.0,0.0,0.0
2020-06-11 06:00:56,0.0,0.0,0.0,0.0
2020-06-11 07:00:56,0.0,0.0,0.0,0.0
2020-06-11 08:00:56,0.0,0.0,0.0,0.0
2020-06-11 09:00:56,0.0,0.0,0.0,0.0
2020-06-11 10:00:56,0.0,0.0,0.0,0.0
2020-06-11 11:00:56,0.0,0.0,0.0,0.0
2020-06-11 12:00:56,0.0,0.0,0.0,0.0
2020-06-11 13:00:56,0.0,0.0,0.0,0.0
2020-06-11 14:00:56,0.0,219.48,51.4,66.45
2020-06-11 15:00:56,0.0,183.59,43.95,55.35
2020-06-11 16:00:56,0.0,208.6,41.99,53.97
2020-06-11 17:00:56,0.0,252.04,59.93,73.16
2020-06-11 18:00:56,0.0,282.39,70.84,86.59
2020-06-11 19:00:56,0.0,355.83,102.21,115.13
2020-06-11 20:00:56,0.0,430.24,102.89,110.75
2020-06-11 21:00:56,0.0,462.31,137.5,141.3
2020-06-11 22:00:56,0.0,475.45,129.49,133.7
2020-06-11 23:00:56,0.0,497.73,108.14,113.24
2020-06-12 00:00:56,0.0,460.24,65.06,74.17
2020-06-12 01:00:56,0.0,388.55,110.72,116.73
2020-06-12 02:00:56,0.0,395.03,90.4,97.18
2020-06-12 03:00:56,0.0,432.45,148.97,151.91
2020-06-12 04:00:56,0.0,465.69,143.16,146.97
2020-06-12 05:00:56,0.0,429.21,124.39,130.36
2020-06-12 06:00:56,0.0,372.8,73.46,82.82
2020-06-12 07:00:56,0.0,353.54,76.56,85.25
2020-06-12 08:00:56,0.0,380.57,81.71,97.19
2020-06-12 09:00:56,0.0,466.92,61.53,78.91
2020-06-12 10:00:56,0.0,426.49,40.19,55.5
2020-06-12 11:00:56,0.0,465.16,35.76,48.79
2020-06-12 12:00:56,0.0,392.01,29.28,43.84
2020-06-12 13:00:56,0.0,338.43,27.1,40.7
2020-06-12 14:00:56,0.0,246.55,32.2,44.98
2020-06-12 15:00:56,0.0,278.72,56.55,70.55
2020-06-12 16:00:56,0.0,301.07,49.26,64.74
2020-06-12 17:00:56,0.0,248.47,56.29,70.22
2020-06-12 18:00:56,0.0,212.65,44.44,56.73
2020-06-12 19:00:56,0.0,384.05,63.81,75.56
2020-06-12 20:00:56,0.0,378.49,45.6,56.44
2020-06-12 21:00:56,0.0,353.9,39.15,51.53
2020-06-12 22:00:56,0.0,401.31,42.95,51.93
2020-06-12 23:00:56,0.0,432.02,67.54,78.09
2020-06-13 00:00:56,0.0,624.27,130.18,135.45
2020-06-13 01:00:56,0.0,333.6,123.43,128.25
2020-06-13 02:00:56,0.0,257.48,127.3,132.0
2020-06-13 03:00:56,0.0,112.65,81.36,90.04
2020-06-13 04:00:56,0.0,22.99,63.7,72.59
2020-06-13 05:00:56,0.0,30.85,48.02,56.71
2020-06-13 06:00:56,0.0,67.59,59.3,69.01
2020-06-13 07:00:56,0.0,398.83,60.09,70.18
2020-06-13 08:00:56,0.0,331.0,85.2,100.75
2020-06-13 09:00:56,0.0,298.87,59.11,77.78
2020-06-13 10:00:56,0.0,284.01,38.68,51.9
2020-06-13 11:00:56,0.0,250.77,42.05,56.53
2020-06-13 12:00:56,0.0,196.85,40.71,54.5
2020-06-13 13:00:56,0.0,332.71,36.27,49.31
2020-06-13 14:00:56,0.0,329.68,32.88,48.03
2020-06-13 15:00:56,0.0,355.99,31.45,44.73
2020-06-13 16:00:56,0.0,344.37,39.7,55.33
2020-06-13 17:00:56,0.0,354.45,57.08,72.08
2020-06-13 18:00:56,0.0,280.91,51.37,67.06
2020-06-13 19:00:56,0.0,322.81,52.18,65.86
2020-06-13 20:00:56,0.0,310.62,54.87,67.72
2020-06-13 21:00:56,0.0,367.5,84.62,92.94
2020-06-13 22:00:56,0.0,409.36,111.53,116.74
2020-06-13 23:00:56,0.0,419.47,118.07,124.22
2020-06-14 00:00:56,0.0,429.17,100.7,106.45
2020-06-14 01:00:56,0.0,369.03,97.4,102.77
2020-06-14 02:00:56,0.0,267.1,64.63,72.57
2020-06-14 03:00:56,0.0,363.02,91.64,100.78
2020-06-14 04:00:56,0.0,313.13,67.87,78.21
2020-06-14 05:00:56,0.0,231.04,51.68,62.11
2020-06-14 06:00:56,0.0,210.87,33.17,45.4
2020-06-14 07:00:56,0.0,343.75,39.92,49.83
2020-06-14 08:00:56,0.0,357.17,60.36,72.76
2020-06-14 09:00:56,0.0,406.47,72.88,83.96
2020-06-14 10:00:56,0.0,376.18,89.68,105.62
2020-06-14 11:00:56,0.0,373.05,74.59,90.01
2020-06-14 12:00:56,0.0,370.3,46.85,60.22
2020-06-14 13:00:56,0.0,321.98,35.3,49.92
2020-06-14 14:00:56,0.0,312.87,38.23,49.67
2020-06-14 15:00:56,0.0,388.09,38.07,51.84
2020-06-14 16:00:56,0.0,384.24,34.36,47.42
2020-06-14 17:00:56,0.0,391.19,44.06,58.35
2020-06-14 18:00:56,0.0,367.42,40.52,53.51
2020-06-14 19:00:56,0.0,406.34,38.52,50.29
2020-06-14 20:00:56,0.0,426.59,55.43,67.64
2020-06-14 21:00:56,0.0,548.57,73.56,80.12
2020-06-14 22:00:56,0.0,510.8,54.11,60.41
2020-06-14 23:00:56,0.0,492.54,73.46,82.43
2020-06-15 00:00:56,0.0,706.3,181.95,187.18
2020-06-15 01:00:56,0.0,443.58,119.28,123.65
2020-06-15 02:00:56,0.0,246.06,40.64,53.45
2020-06-15 03:00:56,0.0,213.69,32.02,42.21
2020-06-15 04:00:56,0.0,190.34,25.81,35.28
2020-06-15 05:00:56,0.0,213.34,26.86,39.3
2020-06-15 06:00:56,0.0,323.28,76.76,83.28
2020-06-15 07:00:56,0.0,454.81,179.11,214.1
2020-06-15 08:00:56,0.0,415.67,178.25,310.66
2020-06-15 09:00:56,0.0,808.07,164.52,303.06
2020-06-15 10:00:56,0.0,361.28,129.53,170.73
2020-06-15 11:00:56,0.0,200.28,95.93,116.67
2020-06-15 12:00:56,0.0,169.61,68.97,84.35
2020-06-15 13:00:56,0.0,332.16,56.92,71.97
2020-06-15 14:00:56,0.0,343.83,52.37,66.46
2020-06-15 15:00:56,0.0,365.96,41.81,55.02
2020-06-15 16:00:56,0.0,390.4,44.58,58.63
2020-06-15 17:00:56,0.0,370.37,43.52,54.56
2020-06-15 18:00:56,0.0,437.02,68.35,82.65
2020-06-15 19:00:56,0.0,336.26,85.3,96.55
2020-06-15 20:00:56,0.0,562.67,160.25,187.66
2020-06-15 21:00:56,0.0,476.19,111.25,117.17
2020-06-15 22:00:56,0.0,389.04,40.9,50.59
2020-06-15 23:00:56,0.0,344.47,35.74,45.06
2020-06-16 00:00:56,0.0,335.45,40.76,49.68
2020-06-16 01:00:56,0.0,444.95,67.36,76.19
2020-06-16 02:00:56,0.0,299.25,58.02,68.61
2020-06-16 03:00:56,0.0,379.29,100.47,106.29
2020-06-16 04:00:56,0.0,378.05,77.34,84.49
2020-06-16 05:00:56,0.0,430.62,170.52,250.13
2020-06-16 06:00:56,0.0,597.8,211.98,0.0
2020-06-16 07:00:56,0.0,319.64,133.95,166.76
2020-06-16 08:00:56,0.0,334.6,101.91,132.77
2020-06-16 09:00:56,0.0,305.3,58.29,72.92
2020-06-16 10:00:56,0.0,396.22,46.82,60.39
2020-06-16 11:00:56,0.0,452.11,50.8,65.23
2020-06-16 12:00:56,0.0,394.4,51.23,62.12
2020-06-16 13:00:56,0.0,348.42,35.21,50.65
2020-06-16 14:00:56,0.0,340.14,33.45,45.95
2020-06-16 15:00:56,0.0,352.02,36.88,48.55
2020-06-16 16:00:56,0.0,332.09,40.9,51.78
2020-06-16 17:00:56,0.0,251.22,36.43,48.58
2020-06-16 18:00:56,0.0,264.75,50.27,62.01
2020-06-16 19:00:56,0.0,399.86,58.96,71.06
2020-06-16 20:00:56,0.0,493.2,36.91,47.44
2020-06-16 21:00:56,0.0,369.5,27.82,38.3
2020-06-16 22:00:56,0.0,468.34,27.37,38.17
2020-06-16 23:00:56,0.0,472.32,27.59,37.43
2020-06-17 00:00:56,0.0,396.17,29.56,39.39
2020-06-17 01:00:56,0.0,110.52,33.38,43.91
2020-06-17 02:00:56,0.0,135.79,81.04,85.88
2020-06-17 03:00:56,0.0,122.62,74.37,83.64
2020-06-17 04:00:56,0.0,186.88,81.05,89.18
2020-06-17 05:00:56,0.0,108.07,55.8,65.75
2020-06-17 06:00:56,0.0,180.36,87.25,93.39
2020-06-17 07:00:56,0.0,313.16,82.35,89.58
2020-06-17 08:00:56,0.0,536.25,130.76,157.34
2020-06-17 09:00:56,0.0,421.14,113.85,135.02
2020-06-17 10:00:56,0.0,0.0,0.0,0.0
2020-06-17 11:00:56,0.0,0.0,0.0,0.0
2020-06-17 12:00:56,0.0,0.0,0.0,0.0
2020-06-17 13:00:56,0.0,0.0,0.0,0.0
2020-06-17 14:00:56,0.0,0.0,0.0,0.0
2020-06-17 15:00:56,0.0,0.0,0.0,0.0
2020-06-17 16:00:56,0.0,0.0,0.0,0.0
2020-06-17 17:00:56,0.0,0.0,0.0,0.0
2020-06-17 18:00:56,0.0,0.0,0.0,0.0
2020-06-17 19:00:56,0.0,0.0,0.0,0.0
2020-06-17 20:00:56,0.0,0.0,0.0,0.0
2020-06-17 21:00:56,0.0,0.0,0.0,0.0
2020-06-17 22:00:56,0.0,0.0,0.0,0.0
2020-06-17 23:00:56,0.0,0.0,0.0,0.0
2020-06-18 00:00:56,0.0,0.0,0.0,0.0
2020-06-18 01:00:56,0.0,0.0,0.0,0.0
2020-06-18 02:00:56,0.0,0.0,0.0,0.0
2020-06-18 03:00:56,0.0,0.0,0.0,0.0
2020-06-18 04:00:56,0.0,0.0,0.0,0.0
2020-06-18 05:00:56,0.0,0.0,0.0,0.0
2020-06-18 06:00:56,0.0,0.0,0.0,0.0
2020-06-18 07:00:56,0.0,0.0,0.0,0.0
2020-06-18 08:00:56,0.0,0.0,0.0,0.0
2020-06-18 09:00:56,0.0,0.0,0.0,0.0
2020-06-18 10:00:56,0.0,0.0,0.0,0.0
2020-06-18 11:00:56,0.0,0.0,0.0,0.0
2020-06-18 12:00:56,0.0,397.33,43.0,56.04
2020-06-18 13:00:56,0.0,336.56,24.94,37.38
2020-06-18 14:00:56,0.0,295.94,28.23,40.19
2020-06-18 15:00:56,0.0,602.91,108.35,146.13
2020-06-18 16:00:56,0.0,474.1,94.58,118.47
2020-06-18 17:00:56,0.0,371.23,77.79,90.32
2020-06-18 18:00:56,0.0,820.01,184.34,243.88
2020-06-18 19:00:56,0.0,388.25,111.7,128.14
2020-06-18 20:00:56,0.0,335.29,105.64,115.98
2020-06-18 21:00:56,0.0,372.32,106.85,113.66
2020-06-18 22:00:56,0.0,298.68,116.7,122.56
2020-06-18 23:00:56,0.0,303.24,131.3,135.01
2020-06-19 00:00:56,0.0,301.53,110.41,117.97
2020-06-19 01:00:56,0.0,488.04,99.87,107.36
2020-06-19 02:00:56,0.0,297.74,89.47,97.33
2020-06-19 03:00:56,0.0,272.16,76.88,84.99
2020-06-19 04:00:56,0.0,305.45,69.01,76.02
2020-06-19 05:00:56,0.0,387.3,64.52,73.03
2020-06-19 06:00:56,0.0,369.5,57.86,66.66
2020-06-19 07:00:56,0.0,314.04,49.66,62.77
2020-06-19 08:00:56,0.0,278.08,53.66,66.2
2020-06-19 09:00:56,0.0,332.12,69.71,85.94
2020-06-19 10:00:56,0.0,255.75,71.52,82.63
2020-06-19 11:00:56,0.0,164.75,56.39,67.17
2020-06-19 12:00:56,0.0,239.3,46.71,62.17
2020-06-19 13:00:56,0.0,344.26,71.31,84.42
2020-06-19 14:00:56,0.0,372.15,78.67,91.44
2020-06-19 15:00:56,0.0,390.87,71.21,81.55
2020-06-19 16:00:56,0.0,354.99,38.48,51.08
2020-06-19 17:00:56,0.0,689.37,131.2,154.05
2020-06-19 18:00:56,0.0,575.39,99.93,116.53
2020-06-19 19:00:56,0.0,315.69,130.44,149.29
2020-06-19 20:00:56,0.0,290.53,105.18,115.26
2020-06-19 21:00:56,0.0,406.81,85.87,93.12
2020-06-19 22:00:56,0.0,386.63,98.91,106.32
2020-06-19 23:00:56,0.0,546.39,151.79,162.88
2020-06-20 00:00:56,0.0,451.18,128.31,134.97
2020-06-20 01:00:56,0.0,218.64,87.1,96.27
2020-06-20 02:00:56,0.0,17.5,54.16,63.45
2020-06-20 03:00:56,0.0,191.41,122.26,135.3
2020-06-20 04:00:56,0.0,253.96,159.59,165.98
2020-06-20 05:00:56,0.0,205.45,117.28,124.46
2020-06-20 06:00:56,0.0,249.28,85.99,94.0
2020-06-20 07:00:56,0.0,374.24,62.54,73.25
2020-06-20 08:00:56,0.0,337.41,59.04,76.24
2020-06-20 09:00:56,0.0,204.09,93.67,116.99
2020-06-20 10:00:56,0.0,287.27,80.05,104.64
2020-06-20 11:00:56,0.0,152.68,46.98,61.13
2020-06-20 12:00:56,0.0,120.32,49.66,65.26
2020-06-20 13:00:56,0.0,305.31,49.45,64.13
2020-06-20 14:00:56,0.0,367.26,39.71,51.82
2020-06-20 15:00:56,0.0,366.3,36.36,49.9
2020-06-20 16:00:56,0.0,376.73,29.65,43.29
2020-06-20 17:00:56,0.0,379.35,31.95,45.06
2020-06-20 18:00:56,0.0,438.0,35.54,48.61
2020-06-20 19:00:56,0.0,427.35,39.58,50.72
2020-06-20 20:00:56,0.0,462.34,67.4,76.72
2020-06-20 21:00:56,0.0,494.17,86.21,93.75
2020-06-20 22:00:56,0.0,533.22,80.6,89.04
2020-06-20 23:00:56,0.0,470.45,65.22,71.18
2020-06-21 00:00:56,0.0,453.95,59.31,67.08
2020-06-21 01:00:56,0.0,359.6,54.85,62.62
2020-06-21 02:00:56,0.0,593.68,118.72,122.04
2020-06-21 03:00:56,0.0,668.79,126.52,129.6
2020-06-21 04:00:56,0.0,483.12,70.63,78.59
2020-06-21 05:00:56,0.0,341.86,38.66,49.58
2020-06-21 06:00:56,0.0,320.52,37.46,45.9
2020-06-21 07:00:56,0.0,278.19,34.88,45.17
2020-06-21 08:00:56,0.0,343.38,41.66,55.68
2020-06-21 09:00:56,0.0,517.88,78.05,100.45
2020-06-21 10:00:56,0.0,448.71,65.93,82.14
2020-06-21 11:00:56,0.0,387.74,54.75,67.37
2020-06-21 12:00:56,0.0,340.02,71.0,85.27
2020-06-21 13:00:56,0.0,292.66,46.5,58.9
2020-06-21 14:00:56,0.0,150.94,22.67,34.47
2020-06-21 15:00:56,0.0,115.23,20.9,34.08
2020-06-21 16:00:56,0.0,104.88,20.67,31.74
2020-06-21 17:00:56,0.0,56.16,20.87,32.03
2020-06-21 18:00:56,0.0,89.14,19.54,35.03
2020-06-21 19:00:56,0.0,314.53,19.87,31.44
2020-06-21 20:00:56,0.0,399.14,40.34,52.5
2020-06-21 21:00:56,0.0,522.16,51.69,61.32
2020-06-21 22:00:56,0.0,473.33,25.35,36.87
2020-06-21 23:00:56,0.0,559.2,67.77,78.65
2020-06-22 00:00:56,0.0,589.16,103.9,109.86
2020-06-22 01:00:56,0.0,337.48,31.07,43.07
2020-06-22 02:00:56,0.0,369.77,32.78,44.03
2020-06-22 03:00:56,0.0,422.97,46.59,56.76
2020-06-22 04:00:56,0.0,453.7,36.05,47.98
2020-06-22 05:00:56,0.0,407.21,30.19,40.73
2020-06-22 06:00:56,0.0,442.75,26.14,34.84
2020-06-22 07:00:56,0.0,362.72,25.52,36.03
2020-06-22 08:00:56,0.0,414.03,39.97,63.59
2020-06-22 09:00:56,0.0,597.39,76.24,118.62
2020-06-22 10:00:56,0.0,395.51,35.65,52.54
2020-06-22 11:00:56,0.0,483.05,54.65,83.72
2020-06-22 12:00:56,0.0,398.87,29.34,43.82
2020-06-22 13:00:56,0.0,288.91,45.38,63.68
2020-06-22 14:00:56,0.0,390.32,101.72,126.78
2020-06-22 15:00:56,0.0,290.62,80.16,99.08
2020-06-22 16:00:56,0.0,134.39,21.54,32.58
2020-06-22 17:00:56,0.0,101.19,16.34,30.23
2020-06-22 18:00:56,0.0,79.71,16.47,28.06
2020-06-22 19:00:56,0.0,399.95,16.67,31.53
2020-06-22 20:00:56,0.0,455.2,18.18,30.64
2020-06-22 21:00:56,0.0,475.02,18.86,32.33
2020-06-22 22:00:56,0.0,443.46,21.81,34.59
2020-06-22 23:00:56,0.0,479.16,18.22,31.1
2020-06-23 00:00:56,0.0,493.66,19.91,30.97
2020-06-23 01:00:56,0.0,358.66,20.75,30.68
2020-06-23 02:00:56,0.0,378.24,22.58,33.15
2020-06-23 03:00:56,0.0,340.52,16.92,31.21
2020-06-23 04:00:56,0.0,376.53,22.98,34.44
2020-06-23 05:00:56,0.0,400.61,26.5,40.65
2020-06-23 06:00:56,0.0,389.31,13.64,24.21
2020-06-23 07:00:56,0.0,542.81,14.91,26.54
2020-06-23 08:00:56,0.0,345.22,17.04,29.85
2020-06-23 09:00:56,0.0,393.26,76.62,89.27
2020-06-23 10:00:56,0.0,418.78,80.61,97.26
2020-06-23 11:00:56,0.0,514.04,113.27,158.35
2020-06-23 12:00:56,0.0,475.63,79.08,97.2
2020-06-23 13:00:56,0.0,381.6,53.17,69.55
2020-06-23 14:00:56,0.0,383.18,85.58,107.54
2020-06-23 15:00:56,0.0,408.47,95.17,119.23
2020-06-23 16:00:56,0.0,394.35,71.24,88.56
2020-06-23 17:00:56,0.0,388.38,52.93,69.12
2020-06-23 18:00:56,0.0,387.1,51.5,62.42
2020-06-23 19:00:56,0.0,396.66,65.02,78.3
2020-06-23 20:00:56,0.0,433.94,78.4,87.77
2020-06-23 21:00:56,0.0,440.69,93.29,99.69
2020-06-23 22:00:56,0.0,403.65,119.41,123.33
2020-06-23 23:00:56,0.0,416.47,89.54,96.67
2020-06-24 00:00:56,0.0,457.77,75.48,84.71
2020-06-24 01:00:56,0.0,454.73,91.09,97.58
2020-06-24 02:00:56,0.0,480.05,115.4,121.96
2020-06-24 03:00:56,0.0,396.3,96.34,103.59
2020-06-24 04:00:56,0.0,363.1,122.89,125.86
2020-06-24 05:00:56,0.0,245.29,86.31,94.31
2020-06-24 06:00:56,0.0,244.51,123.88,127.44
2020-06-24 07:00:56,0.0,342.62,90.7,99.29
2020-06-24 08:00:56,0.0,346.76,67.46,79.42
2020-06-24 09:00:56,0.0,326.73,70.92,88.9
2020-06-24 10:00:56,0.0,343.01,60.83,76.14
2020-06-24 11:00:56,0.0,319.12,46.85,61.79
2020-06-24 12:00:56,0.0,340.64,49.01,62.53
2020-06-24 13:00:56,0.0,299.18,42.79,57.37
2020-06-24 14:00:56,0.0,278.41,36.95,49.82
2020-06-24 15:00:56,0.0,273.15,42.21,53.94
2020-06-24 16:00:56,0.0,261.09,38.27,51.74
2020-06-24 17:00:56,0.0,248.24,37.95,49.42
2020-06-24 18:00:56,0.0,242.19,53.44,64.98
2020-06-24 19:00:56,0.0,382.59,76.04,93.29
2020-06-24 20:00:56,0.0,436.53,122.92,131.42
2020-06-24 21:00:56,0.0,463.39,93.72,100.48
2020-06-24 22:00:56,0.0,383.12,41.33,50.54
2020-06-24 23:00:56,0.0,374.32,30.76,41.07
2020-06-25 00:00:56,0.0,438.4,27.23,38.75
2020-06-25 01:00:56,0.0,367.01,34.62,44.17
2020-06-25 02:00:56,0.0,373.67,26.85,37.26
2020-06-25 03:00:56,0.0,354.62,22.77,32.74
2020-06-25 04:00:56,0.0,439.09,26.28,37.9
2020-06-25 05:00:56,0.0,393.76,20.56,34.4
2020-06-25 06:00:56,0.0,349.81,16.37,28.27
2020-06-25 07:00:56,0.0,319.7,15.29,24.24
2020-06-25 08:00:56,0.0,304.93,14.5,28.05
2020-06-25 09:00:56,0.0,346.23,16.33,29.74
2020-06-25 10:00:56,0.0,354.64,29.54,41.07
2020-06-25 11:00:56,0.0,369.34,17.91,31.24
2020-06-25 12:00:56,0.0,375.49,14.12,27.49
2020-06-25 13:00:56,0.0,356.3,15.49,28.53
2020-06-25 14:00:56,0.0,383.42,13.74,26.4
2020-06-25 15:00:56,0.0,381.57,16.92,29.55
2020-06-25 16:00:56,0.0,368.96,17.16,28.6
2020-06-25 17:00:56,0.0,428.63,14.85,27.52
2020-06-25 18:00:56,0.0,394.19,16.43,25.57
2020-06-25 19:00:56,0.0,368.42,14.25,25.85
2020-06-25 20:00:56,0.0,352.68,16.36,29.01
2020-06-25 21:00:56,0.0,441.5,18.37,30.62
2020-06-25 22:00:56,0.0,387.01,16.12,30.24
2020-06-25 23:00:56,0.0,363.72,15.93,28.47
2020-06-26 00:00:56,0.0,400.96,15.01,26.03
2020-06-26 01:00:56,0.0,222.9,16.82,29.9
2020-06-26 02:00:56,0.0,195.23,14.11,25.69
2020-06-26 03:00:56,0.0,194.4,15.27,27.6
2020-06-26 04:00:56,0.0,187.07,9.9,24.33
2020-06-26 05:00:56,0.0,185.01,12.45,28.23
2020-06-26 06:00:56,0.0,191.13,11.16,24.13
2020-06-26 07:00:56,0.0,346.11,12.55,23.54
2020-06-26 08:00:56,0.0,414.04,15.15,24.59
2020-06-26 09:00:56,0.0,424.19,16.42,28.06
2020-06-26 10:00:56,0.0,427.18,15.22,26.91
2020-06-26 11:00:56,0.0,418.7,15.92,29.26
2020-06-26 12:00:56,0.0,424.7,14.36,26.2
2020-06-26 13:00:56,0.0,355.97,15.72,27.19
2020-06-26 14:00:56,0.0,311.84,14.82,27.98
2020-06-26 15:00:56,0.0,268.58,13.81,27.18
2020-06-26 16:00:56,0.0,286.74,14.06,24.37
2020-06-26 17:00:56,0.0,242.39,12.88,24.54
2020-06-26 18:00:56,0.0,263.16,16.31,24.86
2020-06-26 19:00:56,0.0,334.77,17.36,30.3
2020-06-26 20:00:56,0.0,342.82,18.54,29.52
2020-06-26 21:00:56,0.0,428.83,20.17,28.53
2020-06-26 22:00:56,0.0,376.85,20.04,31.09
2020-06-26 23:00:56,0.0,403.4,19.68,29.99
2020-06-27 00:00:56,0.0,383.59,17.49,29.84
2020-06-27 01:00:56,0.0,339.22,14.88,25.21
2020-06-27 02:00:56,0.0,352.48,15.57,30.4
2020-06-27 03:00:56,0.0,359.16,16.32,28.32
2020-06-27 04:00:56,0.0,332.25,16.07,30.59
2020-06-27 05:00:56,0.0,346.49,13.95,25.15
2020-06-27 06:00:56,0.0,350.06,14.84,25.82
2020-06-27 07:00:56,0.0,337.61,15.74,25.42
2020-06-27 08:00:56,0.0,374.59,13.96,29.55
2020-06-27 09:00:56,0.0,369.95,15.49,24.72
